f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable;dense_layers
0.9374618596;0.9341987544;0.9434136937;50;64;0;320;5;relu;0.01;0.6;tanh;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9374505437;0.9379761727;0.9396087796;75;64;0;320;5;tanh;0.01;0;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9373959205;0.9416790448;0.9348368865;50;64;0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9373553443;0.9392184408;0.9383718847;50;64;0;320;5;relu;0.001;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9373319614;0.9387176571;0.939326739;50;64;0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9373230721;0.931472454;0.9458669762;50;64;0;320;5;tanh;0;0.8;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9373114149;0.9325242895;0.9469303594;50;64;0;320;5;tanh;0.001;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9373008267;0.9417608515;0.9359337607;75;64;0;320;5;tanh;0;0;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9372909772;0.9289553732;0.9485811275;50;64;0;320;5;relu;0.001;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9372590521;0.9259231167;0.9519440003;75;64;0;320;5;relu;0.001;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9372151164;0.9323343233;0.9450040614;75;64;0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9371412271;0.9353805354;0.9412877772;50;64;0;320;5;tanh;0.001;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.937125312;0.944754004;0.9324894914;50;64;0;320;5;tanh;0.001;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9370699842;0.9328286594;0.9428268182;75;64;0;320;5;relu;0;0.8;relu;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9370546441;0.9304183;0.9469167155;75;64;0;320;5;tanh;0;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9370462832;0.9295844013;0.9462656297;50;64;0;320;5;relu;0;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9370253912;0.9405664491;0.9369032892;50;64;0;320;5;relu;0.001;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9370249546;0.930718898;0.9475044249;50;64;0;320;5;tanh;0.001;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9369456759;0.9389026527;0.9374606885;75;64;0;320;5;relu;0.001;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9369225771;0.9448594621;0.9315321405;75;64;0;320;5;relu;0;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9369159319;0.9281102993;0.9507711459;50;64;0;320;5;tanh;0.001;0.8;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9368566493;0.9303478985;0.9459194995;50;64;0;320;5;tanh;0;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.936853969;0.9272786517;0.9498454508;50;64;0;320;5;tanh;0;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.9367728166;0.9436694676;0.9349104164;75;64;0;320;5;relu;0.001;0.2;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;3
0.9367624219;0.9324684933;0.944637876;75;64;0;320;5;relu;0.001;0;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;3
0.9366629427;0.9337234975;0.942662806;75;64;0;320;5;relu;0;0.6;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9366619495;0.9420857662;0.9348989752;75;64;0;320;5;relu;0.001;0.8;relu;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9366142521;0.9284121262;0.9480254916;75;64;0;320;5;relu;0.001;0.8;relu;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9365985202;0.9260339973;0.9490570841;50;64;0;320;5;tanh;0.001;0;tanh;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.9365185612;0.9249504044;0.9520569375;75;64;0;320;5;tanh;0.001;0.2;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
0.936514724;0.9414235967;0.9341813227;50;64;0;320;5;relu;0.001;0.8;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.936503228;0.9289956686;0.948525378;50;64;0;320;5;relu;0.001;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9364981846;0.9376980692;0.9380436806;75;64;0;320;5;tanh;0;0;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9364537503;0.939822035;0.9358587229;75;64;0;320;5;tanh;0;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9364391614;0.9469488549;0.9284909475;75;64;0;320;5;tanh;0;0.8;tanh;0;sigmoid;nadam;binary_crossentropy;256;False;1
0.936411759;0.9388919969;0.9357226435;50;64;0;320;5;tanh;0;0.6;relu;0;sigmoid;nadam;binary_crossentropy;64;False;1
0.9364103589;0.9363049244;0.9390961569;50;64;0;320;5;tanh;0;0;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False;1
0.9363550713;0.9389675235;0.9369157983;75;64;0;320;5;tanh;0.001;0;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9363213895;0.9326586156;0.9423589543;50;64;0;320;5;relu;0.01;0;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False;1
0.9362854398;0.9246400819;0.9500358672;50;64;0;320;5;tanh;0;0.2;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False;1
0.9362755809;0.9393680633;0.9362713673;75;64;0;320;5;tanh;0;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False;1
