f1_macro;precision_macro;recall_macro;epochs;batch_size;validation_split;filters;kernel_size;conv_activation;conv_l2_regularizer;dropout_rate;dense_activation;dense_l2_regularizer;activation;optimizer;loss_function;units;trainable
0.9347145049422224;0.9434833345363852;0.9308160113489456;50;64;0.0;320;5;relu;0.001;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9387899373194489;0.9414433479881408;0.9392737019022188;50;64;0.0;320;5;relu;0.001;0.2;tanh;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.8284992339653158;0.8714428249205903;0.8289305925889299;50;64;0.0;320;5;relu;0.001;0.2;tanh;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.8874418393913631;0.8866370564173112;0.8925957280901635;50;64;0.0;320;5;relu;0.001;0.2;tanh;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9273669140682443;0.917791050558719;0.9422195463709772;50;64;0.0;320;5;relu;0.001;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9330743008985858;0.9342151611706949;0.9351743924452341;50;64;0.0;320;5;relu;0.001;0.6;relu;0.01;sigmoid;nadam;binary_crossentropy;64;False
0.9370253911707846;0.9405664491230595;0.9369032891532806;50;64;0.0;320;5;relu;0.001;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;256;False
0.9320415110228785;0.9437832495983784;0.925904456536143;50;64;0.0;320;5;relu;0.001;0.6;relu;0.001;sigmoid;nadam;binary_crossentropy;64;False
0.938591535227214;0.9356741089261946;0.9435998028276268;50;64;0.0;320;5;relu;0.001;0.6;relu;0.0;sigmoid;nadam;binary_crossentropy;256;False
0.9220294416805526;0.9413565264698699;0.9123945719147676;50;64;0.0;320;5;relu;0.001;0.6;relu;0.0;sigmoid;nadam;binary_crossentropy;64;False
0.9373959204518749;0.9416790448140189;0.9348368865171114;50;64;0.0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;256;False
0.9373319614196323;0.9387176570694141;0.9393267390231254;50;64;0.0;320;5;relu;0.001;0.6;tanh;0.01;sigmoid;nadam;binary_crossentropy;64;False
