mean_test_f1_macro,mean_test_precision_macro,mean_test_recall_macro,param_activation,param_batch_size,param_epochs,param_conv_activation,param_conv_l2_regularizer,param_dense_activation,param_dense_l2_regularizer,param_dropout_rate,param_filters,param_kernel_size,param_loss_function,param_optimizer,param_units
0.9046434168,0.9081291748,0.9050458816,sigmoid,64,25,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.9046140566,0.9071044649,0.9028671884,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.9045143273,0.91088803,0.901336611,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.9044317797,0.9043022607,0.9053893107,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.904411351,0.9074760493,0.9048232173,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.9044045625,0.9057796572,0.9042643107,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,256
0.9043151199,0.9048953362,0.904259853,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.9042643858,0.9060153518,0.9044276024,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.9042381728,0.9094559466,0.90078723,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.9042159001,0.9085481839,0.9017709423,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.904057086,0.909665075,0.9025408099,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.9039316238,0.906308543,0.9021087709,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.9036867162,0.9068669402,0.901915397,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.9036848361,0.9080243506,0.9009345364,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9035772972,0.9079756671,0.9005683589,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.9033694581,0.9117820504,0.8984541493,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9033257184,0.9043640844,0.9059841786,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.9033126912,0.9097656345,0.8988225714,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.9027677163,0.904930504,0.9075493798,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.9027364619,0.9033376119,0.9054883518,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.9027040629,0.9105331669,0.8968714051,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.9026794838,0.8986870582,0.9085809693,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9026625074,0.8995028313,0.9073427617,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.9026606749,0.902072269,0.9048226166,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.9026131935,0.9025066482,0.9039359382,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.9026117085,0.8988474468,0.9087775102,sigmoid,64,50,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.9026001363,0.9051770968,0.9062328804,sigmoid,64,25,relu,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9023266602,0.901868683,0.9061556325,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.902308043,0.9045806907,0.902514058,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.902249809,0.9042795054,0.9026278495,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.9022210641,0.9024012059,0.903639058,sigmoid,64,50,relu,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.902216163,0.9017874428,0.9062342534,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.9021587788,0.901871029,0.9050738065,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.9020995338,0.9054982948,0.9008658154,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.9020782447,0.9033990575,0.9020104369,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.9020412436,0.9022145281,0.9045809693,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.9020275382,0.9007064365,0.9049605989,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.9020105618,0.9015222095,0.9037223914,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.9020031141,0.9060452521,0.8992254182,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.9020028978,0.9021153286,0.9024870276,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.9019680612,0.9018022109,0.9027048987,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,256
0.9019286157,0.9004751023,0.9057765092,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.9018689482,0.9043658918,0.9015253193,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.9018264907,0.9089004399,0.8999036363,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9017782232,0.9009572665,0.9030637293,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,256
0.9017589341,0.9056843171,0.9020321398,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.901744263,0.903298038,0.9024079763,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.9017308066,0.9029385104,0.9024531945,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.9017227307,0.9013707555,0.9042445136,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.901519506,0.9013466588,0.9033194295,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.9014410503,0.9024882749,0.9020812219,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.901430934,0.9014378651,0.9022308131,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.9013466352,0.9053523037,0.8988196125,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.9012897155,0.9039776465,0.9013402285,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.9012334203,0.9082758934,0.8972817337,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.9011698531,0.9050298492,0.8982085263,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9011314988,0.9050964219,0.8982051514,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.9010886942,0.9038174165,0.8998528627,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.9010539975,0.9022974541,0.9006815664,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.9010343733,0.9050811396,0.8986640728,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.9008967568,0.9011616107,0.907329462,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.9007791236,0.9052003583,0.8973335263,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9005300125,0.901205975,0.9031788113,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.9003190472,0.8958044455,0.9078046345,sigmoid,64,25,relu,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.9003051853,0.8987486849,0.9040329368,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.9001648412,0.9000888281,0.9010793623,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.900079951,0.9042826175,0.8967206989,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8999562583,0.8988312669,0.903668401,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8997779854,0.8986800648,0.9031780722,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8997714212,0.8989437647,0.9033726359,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8994479981,0.9014946601,0.9007867642,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8992930163,0.9012775561,0.9007939322,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8992345146,0.906349812,0.8961984943,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.899092782,0.9021344721,0.8972220432,sigmoid,64,25,relu,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8990711303,0.9007610079,0.8992576547,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8990372843,0.900285022,0.9015666436,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8988593715,0.8989205477,0.9014534361,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.898855113,0.9011668702,0.9000073071,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8985767438,0.9013873468,0.8996270936,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8985653885,0.9043989868,0.9000408346,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8984968796,0.9045778106,0.8982100098,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8984388821,0.8995230727,0.8987114407,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8984377184,0.8995898787,0.8996365248,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8981162011,0.9033310045,0.8955067307,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8980233999,0.8987170713,0.899770031,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8977745277,0.9047193137,0.8939926251,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8973654873,0.9068846889,0.8928926856,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8973113998,0.9062826147,0.8922884847,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8971860854,0.908152162,0.8929447191,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8971751309,0.8937250578,0.9034554381,sigmoid,64,25,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8971451291,0.9053344282,0.8923322478,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8970462082,0.8956044158,0.9003929028,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8968819202,0.8975703782,0.8994769017,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8968271073,0.8943594837,0.9010451052,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.8968176811,0.8947344195,0.9030704315,sigmoid,64,50,relu,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8967484462,0.8953285772,0.9001372722,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8967266517,0.8965788195,0.9004143026,sigmoid,64,25,relu,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8966301928,0.8951624959,0.9009690154,sigmoid,64,25,relu,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8965068193,0.8966989409,0.8982997349,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8963494859,0.8926106511,0.9017392184,sigmoid,64,25,relu,0.001,relu,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8963457993,0.8994713477,0.8955368332,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8963044612,0.8962173948,0.8974752351,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8962922724,0.9017716637,0.8933402923,sigmoid,64,50,relu,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8961730563,0.8975765862,0.8974795172,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8959466621,0.9071619515,0.8900818338,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.895940215,0.902718742,0.8917232969,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8959397636,0.9125461212,0.8882800831,sigmoid,64,25,relu,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8959080627,0.900157083,0.8942643686,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8958892625,0.8968739996,0.8958121971,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8958740117,0.898742732,0.8976519263,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.895603974,0.8997579589,0.8952535679,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8954301236,0.8984142002,0.8956072397,sigmoid,64,50,relu,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.8953160182,0.8966209835,0.8957362802,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8952241246,0.8948499933,0.9039790815,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.894593361,0.8998762539,0.8913456989,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8944458508,0.8902205322,0.9012588972,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8943452017,0.9072345672,0.8888127272,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8943184527,0.9052921286,0.8901776024,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8942462362,0.8923305595,0.9003723463,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8941904128,0.8911719159,0.8988784386,sigmoid,64,50,relu,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8939949851,0.8903782256,0.8997522656,sigmoid,64,25,relu,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.893825815,0.8932950702,0.8964301935,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8937722171,0.8907718338,0.8993578932,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8937622761,0.9004936084,0.889850778,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8936238316,0.8953746676,0.8948524908,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8935619026,0.8958345117,0.8934882823,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.893438319,0.8934046695,0.8943769175,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8934147466,0.9020010652,0.8889541255,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8933508908,0.8935598659,0.8973459287,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.893278368,0.8948628391,0.8943621093,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8931582805,0.8997516551,0.8909910681,sigmoid,64,25,relu,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8924789714,0.8942782008,0.8926112802,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8924416405,0.896090711,0.8919207871,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8923657248,0.8952493622,0.8911792,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.8922731889,0.8932094144,0.8985410179,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8921938027,0.8934508128,0.8931609515,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8911931808,0.8894582396,0.894586783,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8911863711,0.8914777525,0.895401979,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8907228182,0.8907418849,0.8944034863,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8903976543,0.902284431,0.8869858684,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.8903857955,0.891753532,0.8913032442,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8902946551,0.8921579197,0.8971898255,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8902508708,0.8923779748,0.8923583103,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8901476552,0.8965705335,0.8888712858,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8901355121,0.8970923475,0.8901024329,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8898418519,0.898366479,0.8850852508,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8894954514,0.8942122351,0.889847644,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8893703174,0.8920445407,0.8899284441,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8893691614,0.8949647679,0.8851859593,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8893673336,0.8907854366,0.892342325,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.888895297,0.9150810233,0.8782003825,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8887989537,0.8856371099,0.8949255639,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8887981507,0.9057214819,0.8795497618,sigmoid,64,25,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8887196534,0.8853915265,0.8936117749,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8886952471,0.8869380317,0.8950928892,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8881426802,0.8855369292,0.8919985304,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8881235893,0.8884798303,0.8924166933,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8879823755,0.8874730721,0.8897580793,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8877798022,0.8909593676,0.8886049991,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8875711322,0.8898224137,0.8904715178,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8875074063,0.8899388001,0.8882170007,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8873611846,0.8880826393,0.8903583103,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.8873601057,0.8897747803,0.8897289945,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8873263095,0.8975490208,0.8892063379,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8862014229,0.8816124636,0.8954559693,sigmoid,64,50,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,256
0.8861957214,0.881555013,0.8948243903,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8857100883,0.8841238741,0.8903767344,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8856543057,0.8965813558,0.8850632375,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8855902792,0.8839048763,0.8896441575,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8843645876,0.90126924,0.8753686013,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8839287106,0.891937975,0.8872306247,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8830600863,0.8881553845,0.8810400499,sigmoid,64,50,relu,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.881969863,0.892630182,0.8774671605,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8813874406,0.8984079486,0.877182693,sigmoid,64,25,relu,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8796485454,0.8994490798,0.8752881127,sigmoid,64,25,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8794596704,0.88224638,0.8825987725,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8789819851,0.8940763555,0.8734284441,sigmoid,64,25,relu,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8783915304,0.8826470319,0.8758704752,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8773614751,0.8808149371,0.8760850915,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8752124787,0.8782114009,0.8823718018,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8749324153,0.8841778706,0.8830202917,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8726364306,0.8917436793,0.8829944637,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8711671223,0.8888424539,0.8807316744,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8688168538,0.8733797583,0.8731475358,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8686645062,0.8823033008,0.880575085,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8678893239,0.8671089962,0.8810738065,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8646811068,0.878462859,0.8722724971,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8565031714,0.8683688812,0.8687734321,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8511875242,0.8972982313,0.8445767058,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8429475746,0.8538989896,0.8633562139,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8231459977,0.8658739166,0.8409539731,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8224863077,0.8537451589,0.8513425133,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.793424267,0.7789168525,0.8248536113,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.7317989804,0.845242336,0.7709670166,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
