mean_test_f1_macro,mean_test_precision_macro,mean_test_recall_macro,param_activation,param_batch_size,param_epochs,param_conv_activation,param_conv_l2_regularizer,param_dense_activation,param_dense_l2_regularizer,param_dropout_rate,param_filters,param_kernel_size,param_loss_function,param_optimizer,param_units
0.9051658056,0.925735578,0.9089420541,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.9050987877,0.9314130505,0.8972798719,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.9047085703,0.9366926279,0.8883017598,sigmoid,64,50,relu,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.9046903759,0.9393051818,0.8851498655,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.9046162633,0.9468142235,0.8831432232,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9042488867,0.9510641638,0.8866828765,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.9042488867,0.9510641638,0.8866828765,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.9039031958,0.9451937192,0.8776114209,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.9037940961,0.946647237,0.878540507,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.903706913,0.9436506828,0.8869211249,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.9030142106,0.9436928355,0.8912809453,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.9028441698,0.937266694,0.8852639042,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.9027380171,0.9479081922,0.8793591612,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.9025384877,0.9416869489,0.8841618454,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9025347282,0.9504756804,0.8835407778,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.9024953494,0.942927386,0.8850256559,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.902069264,0.9441147714,0.8848116682,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,256
0.9016402626,0.9397053831,0.8933027179,sigmoid,64,25,relu,0.001,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.9016310128,0.9548699602,0.8716838459,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9016007644,0.9420209546,0.8851944874,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9015301532,0.9222266289,0.8890226936,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.9014808348,0.9466653391,0.8751844205,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.9014808348,0.9466653391,0.8751844205,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.9009478961,0.9272862132,0.8970310579,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.9008666875,0.9483817316,0.880502235,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9008570156,0.9494982081,0.8802882473,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.9008570156,0.9494982081,0.8802882473,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.9007802907,0.9294502055,0.8843652675,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.9007802907,0.9294502055,0.8843652675,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.9005431116,0.9469993447,0.8762170625,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.9005431116,0.9469993447,0.8762170625,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.9005431116,0.9469993447,0.8762170625,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.9005431116,0.9469993447,0.8762170625,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.9005431116,0.9469993447,0.8762170625,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.9002320193,0.9313108239,0.8986738268,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8994750036,0.935365074,0.8819078178,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8993869351,0.9252485249,0.8896037867,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8990795412,0.9374023351,0.8754226688,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8989704414,0.9388558529,0.8763517549,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8988488739,0.9515452533,0.8843594321,sigmoid,64,25,relu,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8984807091,0.943140794,0.869866606,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,256
0.8982156356,0.9391935174,0.8869080887,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8980013528,0.9483952238,0.8771461486,sigmoid,64,25,relu,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8980013528,0.9483952238,0.8771461486,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.89790263,0.9407165783,0.8771704091,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8977502448,0.9363920555,0.8902982314,sigmoid,64,50,relu,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8975696948,0.9373502381,0.8720665824,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8974256534,0.9475056238,0.8746528891,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8969708628,0.943088697,0.8665105195,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8968005045,0.9477503718,0.8756855311,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8966202391,0.9382840141,0.8730992244,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8966202391,0.9382840141,0.8730992244,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8966202391,0.9382840141,0.8730992244,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8963452044,0.9436889811,0.8823846678,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8962553665,0.9450241484,0.8730749638,sigmoid,64,50,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.896074973,0.9399358717,0.880456996,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8960313004,0.9411901177,0.878313483,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8960216285,0.9423065942,0.8780994952,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8960216285,0.9423065942,0.8780994952,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8957077245,0.9398077309,0.8740283104,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8957029318,0.9447313415,0.8854232106,sigmoid,64,25,relu,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8957029318,0.9447313415,0.8854232106,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8954331993,0.9448571619,0.8684722476,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8953770703,0.9501691929,0.8697090816,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.895257679,0.9514631167,0.882037135,sigmoid,64,25,relu,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8952215005,0.9530992354,0.8713861575,sigmoid,64,50,relu,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8950154871,0.9264806548,0.8839677128,sigmoid,64,50,relu,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8949497811,0.9207405613,0.8875283862,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.894714143,0.9163226508,0.897052078,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8941880103,0.9332075233,0.8769868707,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8941811074,0.9528485204,0.8598123664,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8940625375,0.9507854573,0.8808997897,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8940324526,0.9433515471,0.864187075,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8939820097,0.924753478,0.8735819098,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8937023757,0.9546517989,0.8659007591,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8934086334,0.9461844161,0.8692909018,sigmoid,64,25,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8934086334,0.9461844161,0.8692909018,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8934086334,0.9461844161,0.8692909018,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8931659657,0.9412036099,0.8749573965,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8925920458,0.9426251794,0.8630508771,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8923848249,0.949807985,0.8776472591,sigmoid,64,25,relu,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8921514511,0.944941563,0.8651161611,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8920618083,0.9458550826,0.8823846678,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8918821324,0.9314664273,0.8737412161,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8917869252,0.9343701564,0.8772761935,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8913179795,0.9400467708,0.8601158902,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8913179795,0.9400467708,0.8601158902,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8912476759,0.9300731811,0.8752297011,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8912137279,0.9452755686,0.8661488031,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8912137279,0.9452755686,0.8661488031,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8909771143,0.9255847955,0.8710444775,sigmoid,64,25,relu,0.001,relu,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8907025891,0.9306342265,0.8654884147,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8906109807,0.9409636725,0.874529421,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8906095446,0.9370657778,0.8662834955,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8904054649,0.9415704876,0.8610449763,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8903802562,0.9403807764,0.8611485322,sigmoid,64,50,relu,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8901833746,0.9264265013,0.8711585163,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8900272641,0.9345682475,0.8716255706,sigmoid,64,50,relu,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8897133601,0.9320693841,0.8675543859,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8897049208,0.924355354,0.8702258233,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8896528648,0.9544197698,0.862470554,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8889967961,0.9584896717,0.8530209809,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8889963348,0.9329996491,0.8665315395,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8888615182,0.9568823431,0.8618295743,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8886099659,0.9412986219,0.8564422601,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8882987211,0.9440422333,0.8615460869,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8880041712,0.9323074836,0.8612832247,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,64
0.8879358566,0.9242472821,0.8729026497,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8876169004,0.9291561965,0.8631649702,sigmoid,64,25,relu,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8874914277,0.9467341305,0.8670778892,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8874914277,0.9467341305,0.8670778892,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8871746141,0.9281060939,0.8760447484,sigmoid,64,50,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8869259828,0.9433003723,0.8630067044,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8867514383,0.9454226525,0.8627927166,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8865393805,0.9298712601,0.885682479,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8863783408,0.9380839548,0.8639600511,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8863783408,0.9380839548,0.8639600511,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8861038156,0.9431333858,0.8584039882,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8861038156,0.9431333858,0.8584039882,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8860369503,0.930378726,0.8640947435,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8859615944,0.9342244342,0.880478016,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8856154268,0.946873503,0.8553556497,sigmoid,64,50,tanh,0.01,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8855117034,0.9406455009,0.8680312358,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8852440217,0.9608365981,0.8520987707,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8852371782,0.9456949319,0.862475173,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8850580102,0.9338047927,0.8586422365,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8848649276,0.9314189265,0.8580306941,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8848349616,0.9411754953,0.8754585071,sigmoid,64,50,relu,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8846208001,0.9412963133,0.8580270872,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8839162072,0.9386435081,0.8544363593,sigmoid,64,50,relu,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8837653457,0.9419617767,0.8551514576,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8837653457,0.9419617767,0.8551514576,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8832253397,0.902974942,0.8830021699,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8831443064,0.9418283529,0.85276863,sigmoid,64,25,relu,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8828987083,0.9445233228,0.8592226424,sigmoid,64,50,relu,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8828762344,0.941989308,0.853801272,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8828376768,0.921505329,0.8651578348,sigmoid,64,25,relu,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8825002989,0.9360556533,0.8605044759,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8822804075,0.9528880737,0.8517613149,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8822565386,0.921041562,0.8592284778,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8820193594,0.9385907013,0.8510802728,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8819316266,0.934409164,0.8551825942,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8818346721,0.942304965,0.854833914,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.881641526,0.9432804697,0.8550479017,sigmoid,64,25,tanh,0.01,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8813573583,0.9387229272,0.8563151851,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
0.8812801609,0.9353420017,0.8562152361,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8812801609,0.9353420017,0.8562152361,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.881078531,0.9180755301,0.8594424656,sigmoid,64,50,relu,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8809256296,0.9323495665,0.8553965819,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.8807038028,0.9436144753,0.8560805437,sigmoid,64,25,tanh,0.001,relu,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8799142918,0.9363466865,0.8572478781,sigmoid,64,50,tanh,0.01,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8790383855,0.911964916,0.8663592255,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8788567493,0.9300021036,0.8660905278,sigmoid,64,25,tanh,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,16
0.8780788965,0.9335098343,0.8516125199,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8771839723,0.9313990874,0.8488915208,sigmoid,64,25,relu,0.001,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,256
0.8764160577,0.941639279,0.852938445,sigmoid,64,25,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8755938905,0.9414722925,0.8483357288,sigmoid,64,25,relu,0.001,tanh,0.001,0.6,320,5,binary_crossentropy,nadam,16
0.8754542432,0.9266121367,0.8584492688,sigmoid,64,25,tanh,0.001,tanh,0.001,0.6,320,3,binary_crossentropy,nadam,64
0.875320674,0.9301139545,0.8550591261,sigmoid,64,50,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.8743363409,0.9285374308,0.8507739535,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,3,binary_crossentropy,nadam,64
0.8742695647,0.9233835034,0.8444228098,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8738317787,0.9320282097,0.8452178907,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,16
0.8735111444,0.9089078005,0.8509431625,sigmoid,64,50,relu,0.001,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.8732554206,0.9403006834,0.8450831982,sigmoid,64,50,relu,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8732554206,0.9403006834,0.8450831982,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8729651413,0.9345897559,0.8492890755,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,64,3,binary_crossentropy,nadam,64
0.8704394758,0.9392584121,0.8395582719,sigmoid,64,50,tanh,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8701714038,0.9394193673,0.8405909139,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8696284328,0.9385196239,0.8419410995,sigmoid,64,50,relu,0.001,relu,0.01,0.6,320,5,binary_crossentropy,nadam,64
0.8696284328,0.9385196239,0.8419410995,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,256
0.8696284328,0.9385196239,0.8419410995,sigmoid,64,50,tanh,0.001,tanh,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8694875637,0.9487412765,0.8454466966,sigmoid,64,25,tanh,0.01,tanh,0.01,0.6,320,3,binary_crossentropy,nadam,256
0.8681455083,0.9381585005,0.8373383833,sigmoid,64,50,tanh,0.001,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,16
0.8631177739,0.9348718263,0.8299111121,sigmoid,64,50,relu,0.001,relu,0.01,0.6,64,5,binary_crossentropy,nadam,64
0.8621575767,0.9326718171,0.8255223836,sigmoid,64,25,tanh,0.001,tanh,0.01,0.6,320,5,binary_crossentropy,nadam,16
0.8616723765,0.9271085869,0.8441722125,sigmoid,64,50,relu,0.01,tanh,0.001,0.6,64,3,binary_crossentropy,nadam,16
0.8597314456,0.9430395324,0.8222009706,sigmoid,64,50,tanh,0.01,relu,0.001,0.6,320,3,binary_crossentropy,nadam,16
0.8596868758,0.9184884076,0.8325633246,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,64,3,binary_crossentropy,nadam,256
0.8566178921,0.9113846271,0.8604780846,sigmoid,64,25,relu,0.01,relu,0.01,0.6,64,5,binary_crossentropy,nadam,256
0.8534155632,0.9558460802,0.8396027125,sigmoid,64,25,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.8480508587,0.9283666752,0.8262244457,sigmoid,64,25,relu,0.01,relu,0.01,0.6,64,3,binary_crossentropy,nadam,16
0.836186843,0.9482020519,0.7965942639,sigmoid,64,25,tanh,0.01,relu,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8359881889,0.9317373348,0.808623185,sigmoid,64,25,relu,0.01,relu,0.001,0.6,320,5,binary_crossentropy,nadam,64
0.83447186,0.9311792086,0.8180867779,sigmoid,64,25,tanh,0.01,tanh,0.001,0.6,64,5,binary_crossentropy,nadam,64
0.8327585648,0.8532211229,0.8235015403,sigmoid,64,50,tanh,0.001,relu,0.001,0.6,320,5,binary_crossentropy,nadam,256
0.7761098698,0.778589306,0.8543534286,sigmoid,64,50,relu,0.001,relu,0.001,0.6,320,3,binary_crossentropy,nadam,256
